ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2022,6,"2,617",0,"5,234",0,0,0,0,0,0,0,0,Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2022,"15,564",0,"31,128",0,0,0,0,0,0,0,0
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2022,7,"2,285",0,"4,570",0,0,0,0,0,0,0,0,Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2022,"15,564",0,"31,128",0,0,0,0,0,0,0,0
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2022,8,"1,324",0,"2,648",0,0,0,0,0,0,0,0,Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2022,"15,564",0,"31,128",0,0,0,0,0,0,0,0
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2022,9,"1,069",0,"2,138",0,0,0,0,0,0,0,0,Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2022,"15,564",0,"31,128",0,0,0,0,0,0,0,0
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2022,10,"1,327",0,"2,654",0,0,0,0,0,0,0,0,Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2022,"15,564",0,"31,128",0,0,0,0,0,0,0,0
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2022,11,"1,101",0,"2,202",0,0,0,0,0,0,0,0,Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2022,"15,564",0,"31,128",0,0,0,0,0,0,0,0
Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2022,12,742,0,"1,484",0,0,0,0,0,0,0,0,Brown v. Board of Education NHP,BRVB,National Historical Park,Midwest ,KS,2022,"15,564",0,"31,128",0,0,0,0,0,0,0,0
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,1,"30,960","21,118","106,858","21,118",0,0,374,204,4,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,"2,354,660","409,353","12,544,211","122,804","45,674",0,"45,527","40,305","1,657",0,"1,376"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,2,"35,611","18,337","120,408","18,337",0,0,293,269,4,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,"2,354,660","409,353","12,544,211","122,804","45,674",0,"45,527","40,305","1,657",0,"1,376"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,3,"101,308","27,146","350,637","27,146",0,0,823,"1,027",96,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,"2,354,660","409,353","12,544,211","122,804","45,674",0,"45,527","40,305","1,657",0,"1,376"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,4,"236,812","33,194","961,807","33,194","4,763",0,"2,508","2,981",222,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,"2,354,660","409,353","12,544,211","122,804","45,674",0,"45,527","40,305","1,657",0,"1,376"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,5,"299,919","51,163","1,306,207","51,163","5,385",0,"5,383","5,611",425,0,131,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,"2,354,660","409,353","12,544,211","122,804","45,674",0,"45,527","40,305","1,657",0,"1,376"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,6,"330,108","57,174","2,091,027","57,174","6,373",0,"8,655","6,423",263,0,303,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,"2,354,660","409,353","12,544,211","122,804","45,674",0,"45,527","40,305","1,657",0,"1,376"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,7,"318,861","53,231","2,045,934","53,231","7,992",0,"8,043","5,415",114,0,450,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,"2,354,660","409,353","12,544,211","122,804","45,674",0,"45,527","40,305","1,657",0,"1,376"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,8,"308,545","52,144","1,978,385","52,144","7,706",0,"7,443","5,760",166,0,188,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,"2,354,660","409,353","12,544,211","122,804","45,674",0,"45,527","40,305","1,657",0,"1,376"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,9,"336,588","43,015","2,106,692","43,015","6,310",0,"7,737","7,287",196,0,194,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,"2,354,660","409,353","12,544,211","122,804","45,674",0,"45,527","40,305","1,657",0,"1,376"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,10,"233,647","24,014","1,037,005","24,014","5,386",0,"3,713","4,649",145,0,110,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,"2,354,660","409,353","12,544,211","122,804","45,674",0,"45,527","40,305","1,657",0,"1,376"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,11,"75,378","15,212","289,147","15,212","1,759",0,394,456,17,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,"2,354,660","409,353","12,544,211","122,804","45,674",0,"45,527","40,305","1,657",0,"1,376"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,12,"46,923","13,605","150,104","13,605",0,0,161,223,5,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2022,"2,354,660","409,353","12,544,211","122,804","45,674",0,"45,527","40,305","1,657",0,"1,376"
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,1,"3,792",0,"21,969",0,0,0,0,0,0,0,360,Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,"45,365",10,"259,427",40,0,0,0,0,0,0,"3,840"
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,2,"4,031",0,"22,982",0,0,0,0,0,0,0,360,Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,"45,365",10,"259,427",40,0,0,0,0,0,0,"3,840"
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,3,"5,730",0,"30,862",0,0,0,0,0,0,0,360,Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,"45,365",10,"259,427",40,0,0,0,0,0,0,"3,840"
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,4,"4,896",10,"26,046",10,0,0,0,0,0,0,280,Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,"45,365",10,"259,427",40,0,0,0,0,0,0,"3,840"
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,5,"4,042",0,"22,304",0,0,0,0,0,0,0,280,Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,"45,365",10,"259,427",40,0,0,0,0,0,0,"3,840"
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,6,"5,022",0,"26,854",0,0,0,0,0,0,0,280,Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,"45,365",10,"259,427",40,0,0,0,0,0,0,"3,840"
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,7,"3,885",0,"21,978",0,0,0,0,0,0,0,280,Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,"45,365",10,"259,427",40,0,0,0,0,0,0,"3,840"
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,8,"3,432",0,"20,199",0,0,0,0,0,0,0,280,Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,"45,365",10,"259,427",40,0,0,0,0,0,0,"3,840"
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,9,"1,737",0,"12,139",0,0,0,0,0,0,0,280,Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,"45,365",10,"259,427",40,0,0,0,0,0,0,"3,840"
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,10,"2,457",0,"15,976",0,0,0,0,0,0,0,360,Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,"45,365",10,"259,427",40,0,0,0,0,0,0,"3,840"
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,11,"2,816",0,"17,450",0,0,0,0,0,0,0,360,Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,"45,365",10,"259,427",40,0,0,0,0,0,0,"3,840"
Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,12,"3,525",0,"20,668",0,0,0,0,0,0,0,360,Buck Island Reef NM,BUIS,National Monument,Southeast ,VI,2022,"45,365",10,"259,427",40,0,0,0,0,0,0,"3,840"
Buffalo NR,BUFF,National River,Midwest ,AR,2022,1,"33,465",0,"148,319",0,5,0,461,74,0,0,221,Buffalo NR,BUFF,National River,Midwest ,AR,2022,"1,306,932",0,"7,376,537",0,"3,394",0,"49,112","38,047","16,590",0,"24,017"
Buffalo NR,BUFF,National River,Midwest ,AR,2022,2,"29,398",0,"128,158",0,20,0,187,78,0,0,175,Buffalo NR,BUFF,National River,Midwest ,AR,2022,"1,306,932",0,"7,376,537",0,"3,394",0,"49,112","38,047","16,590",0,"24,017"
Buffalo NR,BUFF,National River,Midwest ,AR,2022,3,"88,549",0,"508,361",0,175,0,"2,884","2,290",405,0,"3,287",Buffalo NR,BUFF,National River,Midwest ,AR,2022,"1,306,932",0,"7,376,537",0,"3,394",0,"49,112","38,047","16,590",0,"24,017"
Buffalo NR,BUFF,National River,Midwest ,AR,2022,4,"93,086",0,"579,925",0,413,0,"4,799","2,982","1,456",0,"2,725",Buffalo NR,BUFF,National River,Midwest ,AR,2022,"1,306,932",0,"7,376,537",0,"3,394",0,"49,112","38,047","16,590",0,"24,017"
Buffalo NR,BUFF,National River,Midwest ,AR,2022,5,"165,318",0,"1,039,428",0,361,0,"8,827","4,680","4,145",0,"3,601",Buffalo NR,BUFF,National River,Midwest ,AR,2022,"1,306,932",0,"7,376,537",0,"3,394",0,"49,112","38,047","16,590",0,"24,017"
Buffalo NR,BUFF,National River,Midwest ,AR,2022,6,"247,639",0,"1,463,175",0,572,0,"9,281","5,787","6,726",0,"5,472",Buffalo NR,BUFF,National River,Midwest ,AR,2022,"1,306,932",0,"7,376,537",0,"3,394",0,"49,112","38,047","16,590",0,"24,017"
Buffalo NR,BUFF,National River,Midwest ,AR,2022,7,"220,598",0,"1,065,685",0,651,0,"5,260","3,907","1,611",0,"1,962",Buffalo NR,BUFF,National River,Midwest ,AR,2022,"1,306,932",0,"7,376,537",0,"3,394",0,"49,112","38,047","16,590",0,"24,017"
Buffalo NR,BUFF,National River,Midwest ,AR,2022,8,"134,430",0,"650,108",0,429,0,"3,067","3,530",497,0,722,Buffalo NR,BUFF,National River,Midwest ,AR,2022,"1,306,932",0,"7,376,537",0,"3,394",0,"49,112","38,047","16,590",0,"24,017"
Buffalo NR,BUFF,National River,Midwest ,AR,2022,9,"94,025",0,"596,210",0,265,0,"5,587","5,088","1,332",0,"1,300",Buffalo NR,BUFF,National River,Midwest ,AR,2022,"1,306,932",0,"7,376,537",0,"3,394",0,"49,112","38,047","16,590",0,"24,017"
Buffalo NR,BUFF,National River,Midwest ,AR,2022,10,"108,175",0,"659,363",0,301,0,"6,019","4,562",408,0,"2,794",Buffalo NR,BUFF,National River,Midwest ,AR,2022,"1,306,932",0,"7,376,537",0,"3,394",0,"49,112","38,047","16,590",0,"24,017"
Buffalo NR,BUFF,National River,Midwest ,AR,2022,11,"61,959",0,"406,517",0,178,0,"2,614","4,936",10,0,"1,388",Buffalo NR,BUFF,National River,Midwest ,AR,2022,"1,306,932",0,"7,376,537",0,"3,394",0,"49,112","38,047","16,590",0,"24,017"
Buffalo NR,BUFF,National River,Midwest ,AR,2022,12,"30,290",0,"131,288",0,24,0,126,133,0,0,370,Buffalo NR,BUFF,National River,Midwest ,AR,2022,"1,306,932",0,"7,376,537",0,"3,394",0,"49,112","38,047","16,590",0,"24,017"
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,1,"68,589","6,856","102,771","6,856",0,0,0,0,0,0,0,Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,"768,076","81,792","1,149,321","20,447",0,0,0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,2,"63,019","6,200","94,454","6,200",0,0,0,0,0,0,0,Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,"768,076","81,792","1,149,321","20,447",0,0,0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,3,"67,546","6,856","101,099","6,856",0,0,0,0,0,0,0,Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,"768,076","81,792","1,149,321","20,447",0,0,0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,4,"63,833","7,012","95,142","7,012",0,0,0,0,0,0,0,Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,"768,076","81,792","1,149,321","20,447",0,0,0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,5,"61,847","7,081","92,422","7,081",0,0,0,0,0,0,0,Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,"768,076","81,792","1,149,321","20,447",0,0,0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,6,"65,354","6,788","97,952","6,788",0,0,0,0,0,0,0,Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,"768,076","81,792","1,149,321","20,447",0,0,0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,7,"80,622","7,081","120,829","7,081",0,0,0,0,0,0,0,Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,"768,076","81,792","1,149,321","20,447",0,0,0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,8,"63,474","7,081","95,044","7,081",0,0,0,0,0,0,0,Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,"768,076","81,792","1,149,321","20,447",0,0,0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,9,"52,568","6,562","78,407","6,562",0,0,0,0,0,0,0,Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,"768,076","81,792","1,149,321","20,447",0,0,0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,10,"52,312","7,081","78,037","7,081",0,0,0,0,0,0,0,Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,"768,076","81,792","1,149,321","20,447",0,0,0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,11,"56,916","6,338","85,286","6,338",0,0,0,0,0,0,0,Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,"768,076","81,792","1,149,321","20,447",0,0,0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,12,"71,996","6,856","107,878","6,856",0,0,0,0,0,0,0,Cabrillo NM,CABR,National Monument,Pacific West ,CA,2022,"768,076","81,792","1,149,321","20,447",0,0,0,0,0,0,0
Camp Nelson NM,CANE,National Monument,Southeast ,,2022,1,252,0,189,0,0,0,0,0,0,0,0,Camp Nelson NM,CANE,National Monument,Southeast ,,2022,"16,217",0,"12,162",0,0,0,0,0,0,0,0
Camp Nelson NM,CANE,National Monument,Southeast ,,2022,2,454,0,340,0,0,0,0,0,0,0,0,Camp Nelson NM,CANE,National Monument,Southeast ,,2022,"16,217",0,"12,162",0,0,0,0,0,0,0,0
Camp Nelson NM,CANE,National Monument,Southeast ,,2022,3,630,0,472,0,0,0,0,0,0,0,0,Camp Nelson NM,CANE,National Monument,Southeast ,,2022,"16,217",0,"12,162",0,0,0,0,0,0,0,0
Camp Nelson NM,CANE,National Monument,Southeast ,,2022,4,"1,533",0,"1,150",0,0,0,0,0,0,0,0,Camp Nelson NM,CANE,National Monument,Southeast ,,2022,"16,217",0,"12,162",0,0,0,0,0,0,0,0
Camp Nelson NM,CANE,National Monument,Southeast ,,2022,5,"1,941",0,"1,456",0,0,0,0,0,0,0,0,Camp Nelson NM,CANE,National Monument,Southeast ,,2022,"16,217",0,"12,162",0,0,0,0,0,0,0,0
Camp Nelson NM,CANE,National Monument,Southeast ,,2022,6,"2,676",0,"2,007",0,0,0,0,0,0,0,0,Camp Nelson NM,CANE,National Monument,Southeast ,,2022,"16,217",0,"12,162",0,0,0,0,0,0,0,0
Camp Nelson NM,CANE,National Monument,Southeast ,,2022,7,"2,088",0,"1,566",0,0,0,0,0,0,0,0,Camp Nelson NM,CANE,National Monument,Southeast ,,2022,"16,217",0,"12,162",0,0,0,0,0,0,0,0
Camp Nelson NM,CANE,National Monument,Southeast ,,2022,8,"1,686",0,"1,264",0,0,0,0,0,0,0,0,Camp Nelson NM,CANE,National Monument,Southeast ,,2022,"16,217",0,"12,162",0,0,0,0,0,0,0,0
Camp Nelson NM,CANE,National Monument,Southeast ,,2022,9,"1,611",0,"1,208",0,0,0,0,0,0,0,0,Camp Nelson NM,CANE,National Monument,Southeast ,,2022,"16,217",0,"12,162",0,0,0,0,0,0,0,0
Camp Nelson NM,CANE,National Monument,Southeast ,,2022,10,"1,704",0,"1,278",0,0,0,0,0,0,0,0,Camp Nelson NM,CANE,National Monument,Southeast ,,2022,"16,217",0,"12,162",0,0,0,0,0,0,0,0
Camp Nelson NM,CANE,National Monument,Southeast ,,2022,11,866,0,650,0,0,0,0,0,0,0,0,Camp Nelson NM,CANE,National Monument,Southeast ,,2022,"16,217",0,"12,162",0,0,0,0,0,0,0,0
Camp Nelson NM,CANE,National Monument,Southeast ,,2022,12,776,0,582,0,0,0,0,0,0,0,0,Camp Nelson NM,CANE,National Monument,Southeast ,,2022,"16,217",0,"12,162",0,0,0,0,0,0,0,0
Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,1,"151,584",0,"386,013",0,0,0,0,0,433,0,0,Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,"2,122,075",0,"5,372,318",0,0,0,0,0,"2,874",0,0
Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,2,"187,363",0,"477,257",0,0,0,0,0,549,0,0,Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,"2,122,075",0,"5,372,318",0,0,0,0,0,"2,874",0,0
Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,3,"242,357",0,"612,330",0,0,0,0,0,217,0,0,Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,"2,122,075",0,"5,372,318",0,0,0,0,0,"2,874",0,0
Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,4,"203,907",0,"515,340",0,0,0,0,0,168,0,0,Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,"2,122,075",0,"5,372,318",0,0,0,0,0,"2,874",0,0
Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,5,"223,204",0,"563,083",0,0,0,0,0,97,0,0,Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,"2,122,075",0,"5,372,318",0,0,0,0,0,"2,874",0,0
Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,6,"204,447",0,"514,815",0,0,0,0,0,30,0,0,Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,"2,122,075",0,"5,372,318",0,0,0,0,0,"2,874",0,0
Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,7,"233,352",0,"588,517",0,0,0,0,0,59,0,0,Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,"2,122,075",0,"5,372,318",0,0,0,0,0,"2,874",0,0
Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,8,"190,068",0,"481,066",0,0,0,0,0,200,0,0,Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,"2,122,075",0,"5,372,318",0,0,0,0,0,"2,874",0,0
Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,9,"159,502",0,"403,455",0,0,0,0,0,177,0,0,Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,"2,122,075",0,"5,372,318",0,0,0,0,0,"2,874",0,0
Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,10,"169,750",0,"429,379",0,0,0,0,0,194,0,0,Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,"2,122,075",0,"5,372,318",0,0,0,0,0,"2,874",0,0
Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,11,"91,349",0,"232,309",0,0,0,0,0,216,0,0,Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,"2,122,075",0,"5,372,318",0,0,0,0,0,"2,874",0,0
Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,12,"65,192",0,"168,754",0,0,0,0,0,534,0,0,Canaveral NS,CANA,National Seashore,Southeast ,FL,2022,"2,122,075",0,"5,372,318",0,0,0,0,0,"2,874",0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,1,778,0,"1,555",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,"14,811",0,"29,617",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,2,887,0,"1,774",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,"14,811",0,"29,617",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,3,"1,771",0,"3,542",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,"14,811",0,"29,617",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,4,"1,879",0,"3,758",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,"14,811",0,"29,617",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,5,"1,413",0,"2,826",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,"14,811",0,"29,617",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,6,"1,258",0,"2,516",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,"14,811",0,"29,617",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,7,"1,253",0,"2,506",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,"14,811",0,"29,617",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,8,751,0,"1,501",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,"14,811",0,"29,617",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,9,"1,044",0,"2,087",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,"14,811",0,"29,617",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,10,"1,399",0,"2,797",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,"14,811",0,"29,617",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,11,"1,160",0,"2,319",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,"14,811",0,"29,617",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,12,"1,218",0,"2,436",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2022,"14,811",0,"29,617",0,0,0,0,0,0,0,0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2022,1,"14,409","33,620","88,624","33,620",22,159,0,0,0,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2022,"354,972","517,100","2,441,861","1,034,201","15,051","10,949",0,0,3,0,0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2022,2,"18,347","42,809","112,756","42,809",30,193,0,0,0,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2022,"354,972","517,100","2,441,861","1,034,201","15,051","10,949",0,0,3,0,0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2022,3,"33,602","50,404","233,222","50,404","1,572","1,062",0,0,0,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2022,"354,972","517,100","2,441,861","1,034,201","15,051","10,949",0,0,3,0,0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2022,4,"33,408","50,112","247,116","50,112","1,807","2,082",0,0,0,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2022,"354,972","517,100","2,441,861","1,034,201","15,051","10,949",0,0,3,0,0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2022,5,"37,711","37,711","270,304","37,711","1,828","1,842",0,0,0,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2022,"354,972","517,100","2,441,861","1,034,201","15,051","10,949",0,0,3,0,0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2022,6,"40,685","40,685","271,016","40,685","1,452",790,0,0,0,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2022,"354,972","517,100","2,441,861","1,034,201","15,051","10,949",0,0,3,0,0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2022,7,"29,905","29,905","204,760","29,905","1,452",659,0,0,0,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2022,"354,972","517,100","2,441,861","1,034,201","15,051","10,949",0,0,3,0,0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2022,8,"41,807","41,807","271,640","41,807","1,112",621,0,0,0,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2022,"354,972","517,100","2,441,861","1,034,201","15,051","10,949",0,0,3,0,0
